Year,Qtr,Month,SubAgency,PoliceDistrictID,ViolationType,ViolationCategory,VehicleGroup,PersonalInjury,PropertyDamage,Fatal,ContributedToAccident,ViolationCount
2012,4,12,"2nd district, Bethesda",2,Citation,Other,Other,0,0,0,0,14
2012,4,12,"2nd district, Bethesda",2,Citation,Other,Trailer,0,0,0,0,1
2012,4,12,"2nd district, Bethesda",2,Citation,Other,Truck,0,0,0,0,10
2012,4,12,"2nd district, Bethesda",2,Citation,Safety,Automobile,1,2,0,4,46
2012,4,12,"2nd district, Bethesda",2,Citation,Safety,Truck,0,0,0,0,2
2012,4,12,"2nd district, Bethesda",2,Citation,Violation,Automobile,8,23,0,26,222
2012,4,12,"2nd district, Bethesda",2,Citation,Violation,Motorcyle,1,0,0,1,3
2012,4,12,"2nd district, Bethesda",2,Citation,Violation,Other,0,0,0,0,20
2012,4,12,"2nd district, Bethesda",2,Citation,Violation,Truck,2,0,0,1,39
2012,4,12,"2nd district, Bethesda",2,ESERO,Other,Automobile,0,0,0,0,59
2012,4,12,"2nd district, Bethesda",2,ESERO,Other,Truck,0,0,0,0,2
2012,4,12,"2nd district, Bethesda",2,Warning,Distraction,Automobile,0,0,0,0,4
2012,4,12,"2nd district, Bethesda",2,Warning,Impaired,Automobile,1,0,0,0,1
2012,4,12,"2nd district, Bethesda",2,Warning,Offense,Automobile,2,1,0,2,98
2012,4,12,"2nd district, Bethesda",2,Warning,Offense,Other,0,0,0,0,5
2012,4,12,"2nd district, Bethesda",2,Warning,Offense,Truck,0,0,0,0,10
2012,4,12,"2nd district, Bethesda",2,Warning,Other,Automobile,0,0,0,1,38
2012,4,12,"2nd district, Bethesda",2,Warning,Other,Truck,0,0,0,0,7
2012,4,12,"2nd district, Bethesda",2,Warning,Safety,Automobile,0,0,0,0,24
2012,4,12,"2nd district, Bethesda",2,Warning,Safety,Other,0,0,0,0,1
2012,4,12,"2nd district, Bethesda",2,Warning,Safety,Truck,0,0,0,0,8
2012,4,12,"2nd district, Bethesda",2,Warning,Violation,Automobile,0,2,0,0,169
2012,4,12,"2nd district, Bethesda",2,Warning,Violation,Motorcyle,0,0,0,0,2
2012,4,12,"2nd district, Bethesda",2,Warning,Violation,Other,0,0,0,0,16
2012,4,12,"2nd district, Bethesda",2,Warning,Violation,Truck,0,0,0,0,24
2012,4,12,"3rd district, Silver Spring",3,Citation,Distraction,Automobile,0,0,0,0,8
2012,4,12,"3rd district, Silver Spring",3,Citation,Distraction,Truck,0,0,0,0,1
2012,4,12,"3rd district, Silver Spring",3,Citation,Impaired,Automobile,5,5,0,6,82
2012,4,12,"3rd district, Silver Spring",3,Citation,Impaired,Truck,0,0,0,0,2
2012,4,12,"3rd district, Silver Spring",3,Citation,Offense,Automobile,7,6,0,8,311
2012,4,12,"3rd district, Silver Spring",3,Citation,Offense,Other,0,0,0,0,4
2012,4,12,"3rd district, Silver Spring",3,Citation,Offense,Truck,0,0,0,0,8
2012,4,12,"3rd district, Silver Spring",3,Citation,Other,Automobile,5,8,0,8,128
2012,4,12,"3rd district, Silver Spring",3,Citation,Other,Other,0,0,0,0,2
2012,4,12,"3rd district, Silver Spring",3,Citation,Other,Truck,0,0,0,0,6
2012,4,12,"3rd district, Silver Spring",3,Citation,Safety,Automobile,4,1,0,3,58
2012,4,12,"3rd district, Silver Spring",3,Citation,Safety,Motorcyle,1,0,0,0,1
2012,4,12,"3rd district, Silver Spring",3,Citation,Safety,Other,0,0,0,0,1
2012,4,12,"3rd district, Silver Spring",3,Citation,Safety,Truck,0,0,0,0,4
2012,4,12,"3rd district, Silver Spring",3,Citation,Violation,Automobile,11,12,0,16,297
2012,4,12,"3rd district, Silver Spring",3,Citation,Violation,Motorcyle,0,1,0,0,4
2012,4,12,"3rd district, Silver Spring",3,Citation,Violation,Other,0,0,0,0,12
2012,4,12,"3rd district, Silver Spring",3,Citation,Violation,Truck,1,0,0,1,28
2012,4,12,"3rd district, Silver Spring",3,ESERO,Other,Automobile,0,0,0,0,115
2012,4,12,"3rd district, Silver Spring",3,ESERO,Other,Motorcyle,0,0,0,0,2
2012,4,12,"3rd district, Silver Spring",3,ESERO,Other,Other,0,0,0,0,2
2012,4,12,"3rd district, Silver Spring",3,ESERO,Other,Truck,0,0,0,0,7
2012,4,12,"3rd district, Silver Spring",3,Warning,Distraction,Automobile,0,0,0,0,9
2012,4,12,"3rd district, Silver Spring",3,Warning,Impaired,Automobile,0,0,0,0,1
2012,4,12,"3rd district, Silver Spring",3,Warning,Offense,Automobile,0,0,0,0,200
2012,4,12,"3rd district, Silver Spring",3,Warning,Offense,Motorcyle,0,0,0,0,1
2012,4,12,"3rd district, Silver Spring",3,Warning,Offense,Other,0,0,0,0,2
2012,4,12,"3rd district, Silver Spring",3,Warning,Offense,Truck,0,0,0,0,17
2012,4,12,"3rd district, Silver Spring",3,Warning,Other,Automobile,0,0,0,0,38
2012,4,12,"3rd district, Silver Spring",3,Warning,Other,Other,0,0,0,0,1
2012,4,12,"3rd district, Silver Spring",3,Warning,Other,Truck,0,0,0,0,2
2012,4,12,"3rd district, Silver Spring",3,Warning,Safety,Automobile,0,0,0,0,80
2012,4,12,"3rd district, Silver Spring",3,Warning,Safety,Truck,0,0,0,0,2
2012,4,12,"3rd district, Silver Spring",3,Warning,Violation,Automobile,0,1,0,0,294
2012,4,12,"3rd district, Silver Spring",3,Warning,Violation,Bus,0,0,0,0,1
2012,4,12,"3rd district, Silver Spring",3,Warning,Violation,Motorcyle,0,0,0,0,3
2012,4,12,"3rd district, Silver Spring",3,Warning,Violation,Other,0,0,0,0,12
2012,4,12,"3rd district, Silver Spring",3,Warning,Violation,Truck,0,0,0,0,13
2012,4,12,"4th district, Wheaton",4,Citation,Distraction,Automobile,0,0,0,0,9
2012,4,12,"4th district, Wheaton",4,Citation,Distraction,Truck,0,0,0,0,2
2012,4,12,"4th district, Wheaton",4,Citation,Impaired,Automobile,8,8,0,10,80
2012,4,12,"4th district, Wheaton",4,Citation,Impaired,Motorcyle,0,0,0,0,4
2012,4,12,"4th district, Wheaton",4,Citation,Impaired,Truck,0,0,0,4,8
2012,4,12,"4th district, Wheaton",4,Citation,Offense,Automobile,12,7,0,22,414
2012,4,12,"4th district, Wheaton",4,Citation,Offense,Motorcyle,0,0,0,0,5
2012,4,12,"4th district, Wheaton",4,Citation,Offense,Other,0,0,0,0,13
2012,4,12,"4th district, Wheaton",4,Citation,Offense,Truck,0,0,0,1,26
2012,4,12,"4th district, Wheaton",4,Citation,Other,Automobile,12,13,0,25,176
2012,4,12,"4th district, Wheaton",4,Citation,Other,Motorcyle,0,0,0,1,4
2012,4,12,"4th district, Wheaton",4,Citation,Other,Other,1,0,0,1,3
2012,4,12,"4th district, Wheaton",4,Citation,Other,Truck,0,0,0,0,13
2012,4,12,"4th district, Wheaton",4,Citation,Safety,Automobile,2,1,0,3,77
2012,4,12,"4th district, Wheaton",4,Citation,Safety,Motorcyle,0,0,0,0,2
2012,4,12,"4th district, Wheaton",4,Citation,Safety,Other,0,0,0,0,2
2012,4,12,"4th district, Wheaton",4,Citation,Safety,Truck,0,0,0,0,7
2012,4,12,"4th district, Wheaton",4,Citation,Violation,Automobile,31,20,0,43,352
2012,4,12,"4th district, Wheaton",4,Citation,Violation,Bus,0,0,0,0,1
2012,4,12,"4th district, Wheaton",4,Citation,Violation,Motorcyle,0,0,0,0,6
2012,4,12,"4th district, Wheaton",4,Citation,Violation,Other,0,2,0,1,29
2012,4,12,"4th district, Wheaton",4,Citation,Violation,Truck,0,2,0,6,48
2012,4,12,"4th district, Wheaton",4,ESERO,Other,Automobile,0,0,0,0,102
2012,4,12,"4th district, Wheaton",4,ESERO,Other,Motorcyle,0,0,0,0,2
2012,4,12,"4th district, Wheaton",4,ESERO,Other,Other,0,0,0,0,15
2012,4,12,"4th district, Wheaton",4,ESERO,Other,Truck,0,0,0,0,2
2012,4,12,"4th district, Wheaton",4,SERO,Other,Automobile,0,0,0,0,2
2012,4,12,"4th district, Wheaton",4,Warning,Distraction,Automobile,0,0,0,0,15
2012,4,12,"4th district, Wheaton",4,Warning,Distraction,Other,0,0,0,0,1
2012,4,12,"4th district, Wheaton",4,Warning,Offense,Automobile,0,2,0,4,224
2012,4,12,"4th district, Wheaton",4,Warning,Offense,Motorcyle,0,0,0,0,9
2012,4,12,"4th district, Wheaton",4,Warning,Offense,Other,0,0,0,0,4
2012,4,12,"4th district, Wheaton",4,Warning,Offense,Truck,0,0,0,0,12
2012,4,12,"4th district, Wheaton",4,Warning,Other,Automobile,0,2,0,1,61
2012,4,12,"4th district, Wheaton",4,Warning,Other,Motorcyle,0,0,0,0,5
2012,4,12,"4th district, Wheaton",4,Warning,Other,Other,0,0,0,0,2
2012,4,12,"4th district, Wheaton",4,Warning,Other,Truck,0,0,0,0,3
2012,4,12,"4th district, Wheaton",4,Warning,Safety,Automobile,0,0,0,2,108
2012,4,12,"4th district, Wheaton",4,Warning,Safety,Motorcyle,0,0,0,0,5
2012,4,12,"4th district, Wheaton",4,Warning,Safety,Other,0,0,0,0,9
2012,4,12,"4th district, Wheaton",4,Warning,Safety,Truck,0,0,0,0,8
2012,4,12,"4th district, Wheaton",4,Warning,Violation,Automobile,0,2,0,6,309
2012,4,12,"4th district, Wheaton",4,Warning,Violation,Motorcyle,0,0,0,0,4
2012,4,12,"4th district, Wheaton",4,Warning,Violation,Other,0,0,0,0,16
2012,4,12,"4th district, Wheaton",4,Warning,Violation,Truck,0,0,0,0,21
2012,4,12,"5th district, Germantown",5,Citation,Distraction,Automobile,0,0,0,0,2
2012,4,12,"5th district, Germantown",5,Citation,Distraction,Truck,0,0,0,0,1
2012,4,12,"5th district, Germantown",5,Citation,Impaired,Automobile,6,7,0,6,82
2012,4,12,"5th district, Germantown",5,Citation,Impaired,Truck,0,0,0,0,6
2012,4,12,"5th district, Germantown",5,Citation,Offense,Automobile,10,7,0,3,168
2012,4,12,"5th district, Germantown",5,Citation,Offense,Motorcyle,0,0,0,0,2
2012,4,12,"5th district, Germantown",5,Citation,Offense,Other,1,0,0,0,2
2012,4,12,"5th district, Germantown",5,Citation,Offense,Trailer,0,0,0,0,2
2012,4,12,"5th district, Germantown",5,Citation,Offense,Truck,0,0,0,0,8
2012,4,12,"5th district, Germantown",5,Citation,Other,Automobile,8,3,0,4,69
2012,4,12,"5th district, Germantown",5,Citation,Other,Other,0,0,0,0,1
2012,4,12,"5th district, Germantown",5,Citation,Other,Truck,0,0,0,0,3
2012,4,12,"5th district, Germantown",5,Citation,Safety,Automobile,0,2,0,1,25
2012,4,12,"5th district, Germantown",5,Citation,Safety,Other,0,0,0,0,2
2012,4,12,"5th district, Germantown",5,Citation,Safety,Truck,0,0,0,0,11
2012,4,12,"5th district, Germantown",5,Citation,Violation,Automobile,16,15,0,17,181
2012,4,12,"5th district, Germantown",5,Citation,Violation,Bus,0,1,0,0,1
2012,4,12,"5th district, Germantown",5,Citation,Violation,Other,1,0,0,1,4
2012,4,12,"5th district, Germantown",5,Citation,Violation,Truck,0,0,0,0,9
2012,4,12,"5th district, Germantown",5,ESERO,Other,Automobile,0,0,0,0,38
2012,4,12,"5th district, Germantown",5,ESERO,Other,Motorcyle,0,0,0,0,1
2012,4,12,"5th district, Germantown",5,ESERO,Other,Other,0,0,0,0,2
2012,4,12,"5th district, Germantown",5,ESERO,Other,Truck,0,0,0,0,3
2012,4,12,"5th district, Germantown",5,Warning,Offense,Automobile,0,0,0,0,68
2012,4,12,"5th district, Germantown",5,Warning,Offense,Other,0,0,0,0,4
2012,4,12,"5th district, Germantown",5,Warning,Offense,Trailer,0,0,0,0,2
2012,4,12,"5th district, Germantown",5,Warning,Offense,Truck,0,0,0,0,5
2012,4,12,"5th district, Germantown",5,Warning,Other,Automobile,1,0,0,1,30
2012,4,12,"5th district, Germantown",5,Warning,Other,Trailer,0,0,0,0,1
2012,4,12,"5th district, Germantown",5,Warning,Other,Truck,0,1,0,0,2
2012,4,12,"5th district, Germantown",5,Warning,Safety,Automobile,0,1,0,0,19
2012,4,12,"5th district, Germantown",5,Warning,Safety,Other,0,0,0,0,1
2012,4,12,"5th district, Germantown",5,Warning,Safety,Truck,0,0,0,0,2
2012,4,12,"5th district, Germantown",5,Warning,Violation,Automobile,1,2,0,3,174
2012,4,12,"5th district, Germantown",5,Warning,Violation,Motorcyle,0,0,0,0,1
2012,4,12,"5th district, Germantown",5,Warning,Violation,Other,0,0,0,0,10
2012,4,12,"5th district, Germantown",5,Warning,Violation,Trailer,0,0,0,0,1
2012,4,12,"5th district, Germantown",5,Warning,Violation,Truck,0,3,0,0,17
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Distraction,Automobile,0,0,0,0,5
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Impaired,Automobile,3,0,0,3,50
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Impaired,Truck,0,0,0,0,3
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Automobile,4,2,0,3,206
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Motorcyle,0,0,0,0,4
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Offense,Truck,0,0,0,0,20
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Automobile,10,2,0,10,103
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Other,0,0,0,0,2
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Other,Truck,2,1,0,2,14
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Automobile,0,0,0,2,36
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Other,0,0,0,0,1
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Safety,Truck,0,0,0,0,6
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Automobile,14,3,0,33,223
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Motorcyle,0,0,0,0,4
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Other,1,2,0,3,6
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Citation,Violation,Truck,1,2,0,5,17
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Other,Automobile,0,0,0,6,68
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Other,Other,0,0,0,1,4
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,ESERO,Other,Truck,0,0,0,0,5
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Distraction,Automobile,0,0,0,0,8
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Automobile,0,1,0,0,146
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Motorcyle,0,0,0,0,1
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Other,0,2,0,0,5
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Offense,Truck,0,0,0,0,19
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Automobile,0,0,0,0,25
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Other,Truck,0,0,0,0,9
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Automobile,0,1,0,2,55
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Other,0,0,0,0,3
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Safety,Truck,0,0,0,0,12
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Automobile,0,0,0,4,212
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Motorcyle,0,0,0,0,2
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Other,0,0,0,1,18
2012,4,12,"6th district, Gaithersburg / Montgomery Village",6,Warning,Violation,Truck,0,0,0,1,19
2012,4,12,Headquarters and Special Operations,8,Citation,Impaired,Automobile,0,3,0,3,16
2012,4,12,Headquarters and Special Operations,8,Citation,Impaired,Truck,0,0,0,0,3
2012,4,12,Headquarters and Special Operations,8,Citation,Offense,Automobile,0,0,0,0,63
2012,4,12,Headquarters and Special Operations,8,Citation,Offense,Truck,0,0,0,0,8
2012,4,12,Headquarters and Special Operations,8,Citation,Other,Automobile,0,1,0,1,20
2012,4,12,Headquarters and Special Operations,8,Citation,Other,Truck,0,0,0,0,1
2012,4,12,Headquarters and Special Operations,8,Citation,Safety,Automobile,0,0,0,0,5
2012,4,12,Headquarters and Special Operations,8,Citation,Violation,Automobile,0,1,0,1,36
2012,4,12,Headquarters and Special Operations,8,Citation,Violation,Other,0,0,0,0,16
2012,4,12,Headquarters and Special Operations,8,Citation,Violation,Truck,0,0,0,0,4
2012,4,12,Headquarters and Special Operations,8,ESERO,Other,Automobile,0,0,0,0,16
2012,4,12,Headquarters and Special Operations,8,ESERO,Other,Truck,0,0,0,0,7
2012,4,12,Headquarters and Special Operations,8,Warning,Offense,Automobile,0,0,0,0,45
2012,4,12,Headquarters and Special Operations,8,Warning,Offense,Truck,0,0,0,0,3
2012,4,12,Headquarters and Special Operations,8,Warning,Other,Automobile,0,0,0,0,14
2012,4,12,Headquarters and Special Operations,8,Warning,Other,Truck,0,0,0,0,3
2012,4,12,Headquarters and Special Operations,8,Warning,Safety,Automobile,0,0,0,0,27
2012,4,12,Headquarters and Special Operations,8,Warning,Safety,Truck,0,0,0,0,1
2012,4,12,Headquarters and Special Operations,8,Warning,Violation,Automobile,0,0,0,0,98
2012,4,12,Headquarters and Special Operations,8,Warning,Violation,Motorcyle,0,0,0,0,1
2012,4,12,Headquarters and Special Operations,8,Warning,Violation,Other,0,0,0,0,3
2012,4,12,Headquarters and Special Operations,8,Warning,Violation,Truck,0,0,0,0,6
2013,1,1,"1st district, Rockville",1,Citation,Distraction,Automobile,0,0,0,0,3
2013,1,1,"1st district, Rockville",1,Citation,Distraction,Truck,0,0,0,0,1
2013,1,1,"1st district, Rockville",1,Citation,Impaired,Automobile,0,0,0,4,31
2013,1,1,"1st district, Rockville",1,Citation,Impaired,Other,0,0,0,0,4
2013,1,1,"1st district, Rockville",1,Citation,Impaired,Truck,0,3,0,0,6
2013,1,1,"1st district, Rockville",1,Citation,Offense,Automobile,5,2,0,0,176
2013,1,1,"1st district, Rockville",1,Citation,Offense,Other,0,0,0,0,6
2013,1,1,"1st district, Rockville",1,Citation,Offense,Truck,1,1,0,1,16
2013,1,1,"1st district, Rockville",1,Citation,Other,Automobile,4,2,0,7,66
2013,1,1,"1st district, Rockville",1,Citation,Other,Other,0,0,0,0,2
2013,1,1,"1st district, Rockville",1,Citation,Other,Truck,1,0,0,0,14
2013,1,1,"1st district, Rockville",1,Citation,Safety,Automobile,3,2,0,3,28
2013,1,1,"1st district, Rockville",1,Citation,Safety,Other,0,0,0,0,1
2013,1,1,"1st district, Rockville",1,Citation,Safety,Truck,2,1,0,1,11
2013,1,1,"1st district, Rockville",1,Citation,Violation,Automobile,7,7,0,15,209
2013,1,1,"1st district, Rockville",1,Citation,Violation,Bus,0,0,0,0,3
2013,1,1,"1st district, Rockville",1,Citation,Violation,Other,0,0,0,0,7
2013,1,1,"1st district, Rockville",1,Citation,Violation,Truck,3,3,0,5,41
2013,1,1,"1st district, Rockville",1,ESERO,Other,Automobile,0,0,0,0,51
2013,1,1,"1st district, Rockville",1,ESERO,Other,Truck,0,0,0,0,25
2013,1,1,"1st district, Rockville",1,Warning,Distraction,Automobile,0,0,0,0,4
2013,1,1,"1st district, Rockville",1,Warning,Offense,Automobile,0,0,0,0,152
2013,1,1,"1st district, Rockville",1,Warning,Offense,Truck,0,0,0,0,25
2013,1,1,"1st district, Rockville",1,Warning,Other,Automobile,1,0,0,1,39
2013,1,1,"1st district, Rockville",1,Warning,Other,Other,0,0,0,0,1
2013,1,1,"1st district, Rockville",1,Warning,Other,Truck,0,0,0,0,40
2013,1,1,"1st district, Rockville",1,Warning,Safety,Automobile,0,0,0,0,55
2013,1,1,"1st district, Rockville",1,Warning,Safety,Other,0,0,0,0,1
2013,1,1,"1st district, Rockville",1,Warning,Safety,Trailer,0,0,0,0,1
2013,1,1,"1st district, Rockville",1,Warning,Safety,Truck,0,0,0,0,36
2013,1,1,"1st district, Rockville",1,Warning,Violation,Automobile,4,0,0,6,285
2013,1,1,"1st district, Rockville",1,Warning,Violation,Other,0,0,0,0,7
2013,1,1,"1st district, Rockville",1,Warning,Violation,Trailer,0,0,0,0,1
2013,1,1,"1st district, Rockville",1,Warning,Violation,Truck,0,0,0,0,54
2013,1,1,"2nd district, Bethesda",2,Citation,Distraction,Automobile,0,0,0,0,5
2013,1,1,"2nd district, Bethesda",2,Citation,Distraction,Truck,0,1,0,1,3
2013,1,1,"2nd district, Bethesda",2,Citation,Impaired,Automobile,3,3,0,3,49
2013,1,1,"2nd district, Bethesda",2,Citation,Impaired,Truck,0,3,0,0,3
2013,1,1,"2nd district, Bethesda",2,Citation,Offense,Automobile,2,10,0,4,186
2013,1,1,"2nd district, Bethesda",2,Citation,Offense,Motorcyle,3,1,0,3,4
2013,1,1,"2nd district, Bethesda",2,Citation,Offense,Other,0,0,0,0,23
2013,1,1,"2nd district, Bethesda",2,Citation,Offense,Truck,0,1,0,0,43
2013,1,1,"2nd district, Bethesda",2,Citation,Other,Automobile,5,11,0,11,100
2013,1,1,"2nd district, Bethesda",2,Citation,Other,Bus,0,0,0,0,1
2013,1,1,"2nd district, Bethesda",2,Citation,Other,Motorcyle,1,1,0,1,2
2013,1,1,"2nd district, Bethesda",2,Citation,Other,Other,0,1,0,1,29
2013,1,1,"2nd district, Bethesda",2,Citation,Other,Truck,0,6,0,2,27
2013,1,1,"2nd district, Bethesda",2,Citation,Safety,Automobile,1,3,0,1,32
2013,1,1,"2nd district, Bethesda",2,Citation,Safety,FarmVehicle,0,1,0,0,1
2013,1,1,"2nd district, Bethesda",2,Citation,Safety,Other,0,0,0,0,1
2013,1,1,"2nd district, Bethesda",2,Citation,Safety,Truck,0,1,0,0,8
2013,1,1,"2nd district, Bethesda",2,Citation,Violation,Automobile,13,24,1,29,270
2013,1,1,"2nd district, Bethesda",2,Citation,Violation,Motorcyle,0,0,0,0,2
2013,1,1,"2nd district, Bethesda",2,Citation,Violation,Other,2,0,0,1,24
2013,1,1,"2nd district, Bethesda",2,Citation,Violation,Truck,3,6,0,3,57
2013,1,1,"2nd district, Bethesda",2,ESERO,Other,Automobile,0,0,0,0,57
2013,1,1,"2nd district, Bethesda",2,ESERO,Other,Truck,0,0,0,0,7
2013,1,1,"2nd district, Bethesda",2,Warning,Distraction,Automobile,0,0,0,0,3
2013,1,1,"2nd district, Bethesda",2,Warning,Distraction,Truck,0,0,0,0,1
2013,1,1,"2nd district, Bethesda",2,Warning,Offense,Automobile,1,0,0,0,99
2013,1,1,"2nd district, Bethesda",2,Warning,Offense,Motorcyle,0,0,0,0,1
2013,1,1,"2nd district, Bethesda",2,Warning,Offense,Other,1,0,0,0,5
2013,1,1,"2nd district, Bethesda",2,Warning,Offense,Truck,0,0,0,0,15
2013,1,1,"2nd district, Bethesda",2,Warning,Other,Automobile,0,0,0,0,17
2013,1,1,"2nd district, Bethesda",2,Warning,Other,Truck,0,0,0,0,6
2013,1,1,"2nd district, Bethesda",2,Warning,Safety,Automobile,0,0,0,0,36
2013,1,1,"2nd district, Bethesda",2,Warning,Safety,Truck,0,0,0,0,5
2013,1,1,"2nd district, Bethesda",2,Warning,Violation,Automobile,0,0,0,1,190
2013,1,1,"2nd district, Bethesda",2,Warning,Violation,Other,0,0,0,0,14
2013,1,1,"2nd district, Bethesda",2,Warning,Violation,Truck,0,0,0,1,35
2013,1,1,"3rd district, Silver Spring",3,Citation,Distraction,Automobile,0,0,0,0,8
2013,1,1,"3rd district, Silver Spring",3,Citation,Distraction,Truck,0,0,0,0,1
2013,1,1,"3rd district, Silver Spring",3,Citation,Impaired,Automobile,0,6,0,6,71
2013,1,1,"3rd district, Silver Spring",3,Citation,Impaired,Truck,0,0,0,2,2
2013,1,1,"3rd district, Silver Spring",3,Citation,Offense,Automobile,5,10,0,14,365
2013,1,1,"3rd district, Silver Spring",3,Citation,Offense,Motorcyle,0,0,0,0,3
2013,1,1,"3rd district, Silver Spring",3,Citation,Offense,Other,0,0,0,0,11
2013,1,1,"3rd district, Silver Spring",3,Citation,Offense,Truck,0,0,0,0,20
2013,1,1,"3rd district, Silver Spring",3,Citation,Other,Automobile,4,4,0,13,138
2013,1,1,"3rd district, Silver Spring",3,Citation,Other,Motorcyle,0,0,0,0,1
2013,1,1,"3rd district, Silver Spring",3,Citation,Other,Other,0,0,0,0,5
2013,1,1,"3rd district, Silver Spring",3,Citation,Other,Truck,0,0,0,0,8
2013,1,1,"3rd district, Silver Spring",3,Citation,Safety,Automobile,0,1,0,2,74
2013,1,1,"3rd district, Silver Spring",3,Citation,Safety,Other,0,0,0,0,4
2013,1,1,"3rd district, Silver Spring",3,Citation,Safety,Truck,0,0,0,1,4
2013,1,1,"3rd district, Silver Spring",3,Citation,Violation,Automobile,6,14,0,16,308
2013,1,1,"3rd district, Silver Spring",3,Citation,Violation,Motorcyle,0,1,0,0,7
2013,1,1,"3rd district, Silver Spring",3,Citation,Violation,Other,1,1,0,0,11
2013,1,1,"3rd district, Silver Spring",3,Citation,Violation,Truck,0,0,0,1,30
2013,1,1,"3rd district, Silver Spring",3,ESERO,Other,Automobile,0,0,1,0,105
2013,1,1,"3rd district, Silver Spring",3,ESERO,Other,Other,0,0,0,0,6
2013,1,1,"3rd district, Silver Spring",3,ESERO,Other,Truck,0,0,0,0,18
2013,1,1,"3rd district, Silver Spring",3,Warning,Distraction,Automobile,0,0,0,0,10
2013,1,1,"3rd district, Silver Spring",3,Warning,Distraction,Truck,0,0,0,0,1
2013,1,1,"3rd district, Silver Spring",3,Warning,Impaired,Automobile,0,0,0,0,5
2013,1,1,"3rd district, Silver Spring",3,Warning,Offense,Automobile,0,0,0,1,216
2013,1,1,"3rd district, Silver Spring",3,Warning,Offense,Other,0,0,0,0,9
2013,1,1,"3rd district, Silver Spring",3,Warning,Offense,Truck,0,0,0,0,17
2013,1,1,"3rd district, Silver Spring",3,Warning,Other,Automobile,1,1,0,0,66
2013,1,1,"3rd district, Silver Spring",3,Warning,Other,Motorcyle,0,0,0,0,2
2013,1,1,"3rd district, Silver Spring",3,Warning,Other,Other,0,0,0,0,1
2013,1,1,"3rd district, Silver Spring",3,Warning,Other,Truck,0,0,0,0,13
2013,1,1,"3rd district, Silver Spring",3,Warning,Safety,Automobile,0,0,0,0,127
2013,1,1,"3rd district, Silver Spring",3,Warning,Safety,Motorcyle,0,0,0,0,1
2013,1,1,"3rd district, Silver Spring",3,Warning,Safety,Other,0,0,0,0,6
2013,1,1,"3rd district, Silver Spring",3,Warning,Safety,Truck,0,0,0,0,20
2013,1,1,"3rd district, Silver Spring",3,Warning,Violation,Automobile,2,5,0,4,321
2013,1,1,"3rd district, Silver Spring",3,Warning,Violation,Bus,0,0,0,0,1
2013,1,1,"3rd district, Silver Spring",3,Warning,Violation,Motorcyle,0,0,0,0,1
2013,1,1,"3rd district, Silver Spring",3,Warning,Violation,Other,0,0,0,0,22
2013,1,1,"3rd district, Silver Spring",3,Warning,Violation,Truck,0,0,0,0,27
2013,1,1,"4th district, Wheaton",4,Citation,Distraction,Automobile,0,0,0,0,7
2013,1,1,"4th district, Wheaton",4,Citation,Distraction,Other,0,0,0,0,1
2013,1,1,"4th district, Wheaton",4,Citation,Distraction,Truck,0,0,0,0,1
